timestamp	sai2::realsense::left_hand	sai2::realsense::right_hand	sai2::realsense::center_hips
2024-08-06 15:19:39.773264	[ 0.20135938 -0.128388   21.18892428]	[ 0.47213829 -0.27087468 27.41446784]	[-0.11889273  0.87822287  1.37705494]
2024-08-06 15:19:40.025390	[ 0.09656271 -0.29274159 15.61722192]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12143493  0.86942746  1.212264  ]
2024-08-06 15:19:40.227995	[-0.05087052 -0.43449179  0.59512363]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12312433  0.85949248  1.10904268]
2024-08-06 15:19:40.379653	[-0.05143804 -0.43470392  0.59340264]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12269969  0.864165    1.58744741]
2024-08-06 15:19:40.582035	[-0.05207318 -0.44399124  0.60623253]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12475267  0.86252075  1.42318459]
2024-08-06 15:19:40.784574	[-0.05208216 -0.44029195  0.59916207]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12696622  0.86587905  1.52068996]
2024-08-06 15:19:40.987129	[-0.05137914 -0.43872155  0.59883384]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12639743  0.86660655  1.62644382]
2024-08-06 15:19:41.189049	[-0.0493645  -0.43863834  0.59821821]	[ 0.47536817 -0.25938531 33.044     ]	[-0.1249449   0.87927418  1.75398208]
2024-08-06 15:19:41.442749	[-0.04804079 -0.43754122  0.59751378]	[ 0.47536817 -0.25938531 33.044     ]	[-0.1277438   0.87122159  1.19050223]
2024-08-06 15:19:41.645731	[-0.04831536 -0.43644563  0.59593001]	[ 0.47536817 -0.25938531 33.044     ]	[-0.13008748  0.85632452  0.56483646]
2024-08-06 15:19:41.848147	[-0.04853281 -0.44227434  0.60596452]	[ 0.47536817 -0.25938531 33.044     ]	[-0.1312447   0.85806351  0.97844116]
2024-08-06 15:19:42.050142	[-0.04907518 -0.43943232  0.6061877 ]	[ 0.47536817 -0.25938531 33.044     ]	[-0.13037429  0.87332183  1.05869146]
2024-08-06 15:19:42.303816	[-0.05238313 -0.43998031  0.60454841]	[ 0.47536817 -0.25938531 33.044     ]	[-0.1317223   0.87141606  1.09110334]
2024-08-06 15:19:42.557378	[-0.05287648 -0.44130253  0.60349274]	[ 0.47536817 -0.25938531 33.044     ]	[-0.13318018  0.86210843  1.15837943]
2024-08-06 15:19:42.760615	[-0.05031458 -0.44092842  0.60445967]	[ 0.47536817 -0.25938531 33.044     ]	[-0.13235602  0.86156749  1.23067317]
2024-08-06 15:19:43.014581	[-0.05005952 -0.44321232  0.60426698]	[ 0.47536817 -0.25938531 33.044     ]	[-0.13102299  0.85168199  0.61359845]
2024-08-06 15:19:43.268308	[-0.05138236 -0.44690863  0.60312348]	[ 0.47536817 -0.25938531 33.044     ]	[-0.13227579  0.83862496  0.53035176]
2024-08-06 15:19:43.471991	[-0.04768875 -0.4482057   0.60394027]	[ 0.47536817 -0.25938531 33.044     ]	[-0.1290838   0.85224636  0.54021372]
2024-08-06 15:19:43.726103	[-0.04671171 -0.44800019  0.60489119]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12669753  0.86056988  0.54025897]
2024-08-06 15:19:43.928911	[-0.04693452 -0.45112764  0.60406942]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12364646  0.87297234  0.95316654]
2024-08-06 15:19:44.182167	[-0.04669831 -0.45351958  0.6034776 ]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12399149  0.87217166  1.00181009]
2024-08-06 15:19:44.385997	[-0.04549205 -0.4562045   0.60282637]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12525244  0.8820108   1.05115003]
2024-08-06 15:19:44.639688	[-0.04615356 -0.45488938  0.60310568]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12866167  0.88361566  1.1478007 ]
2024-08-06 15:19:44.841471	[-0.0456526  -0.45420927  0.60316052]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12950668  0.89315338  1.27367073]
2024-08-06 15:19:45.094539	[-0.04683545 -0.45398884  0.6030167 ]	[ 0.47536817 -0.25938531 33.044     ]	[-0.13143364  0.88089768  0.65831771]
2024-08-06 15:19:45.347319	[-0.04533686 -0.45016027  0.60435739]	[ 0.47536817 -0.25938531 33.044     ]	[-0.1297737   0.87997069  0.67378367]
2024-08-06 15:19:45.549355	[-0.04433714 -0.44806242  0.60484242]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12686021  0.87713368  0.69839831]
2024-08-06 15:19:45.801924	[-0.0436306  -0.44852043  0.60485247]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12742677  0.86674738  0.6202326 ]
2024-08-06 15:19:46.004321	[-0.04444014 -0.45071101  0.60340967]	[ 0.47536817 -0.25938531 33.044     ]	[-0.1277013   0.85375467  0.54336859]
2024-08-06 15:19:46.206352	[-0.04382912 -0.4485981   0.60348677]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12964222  0.85344163  0.5684246 ]
2024-08-06 15:19:46.509369	[-0.04384181 -0.44975725  0.60285894]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12743522  0.85226227  0.57423378]
2024-08-06 15:19:46.661035	[-0.0442465  -0.44939011  0.60248149]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12792548  0.85813916  0.61208874]
2024-08-06 15:19:46.913918	[-0.04582904 -0.44593366  0.60245662]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12727776  0.86857017  1.06813707]
2024-08-06 15:19:47.166998	[-0.04817558 -0.44752702  0.60208931]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12727881  0.88437035  3.32800964]
2024-08-06 15:19:47.369219	[-0.04942498 -0.44699792  0.60226347]	[ 0.47536817 -0.25938531 33.044     ]	[-0.12393701  0.88724798 14.01963532]
2024-08-06 15:19:47.571523	[ 0.04427694 -0.37682848  6.80085773]	[ 0.41659044 -0.23934797 27.97266667]	[-0.04791138  0.90292933 15.894568  ]
2024-08-06 15:19:47.774021	[ 0.13803311 -0.22192355 17.89264532]	[ 0.3693744   0.09339938 14.98040351]	[-0.02387078  0.9088333  20.77278453]
2024-08-06 15:19:47.976283	[ 0.1986846  -0.15405994 23.47834916]	[ 0.34564697  0.23547098 10.66792128]	[ 0.07925619  0.92218542 23.07883369]
2024-08-06 15:19:48.178342	[ 0.34408563  0.08331658 39.22674349]	[0.35836203 0.28185331 8.51973035]	[ 0.16367269  0.9270978  26.75696805]
2024-08-06 15:19:48.380074	[ 0.51028056  0.30685634 55.55021491]	[ 0.38255369  0.3157253  11.62267426]	[0.33994015 0.94330324 2.95216022]
2024-08-06 15:19:48.581814	[ 0.50304523  0.55935783 50.62678594]	[0.39207891 0.50658027 8.68577909]	[0.3332927  0.94486314 3.061     ]
2024-08-06 15:19:48.884908	[ 0.36003817  0.31460743 29.01625404]	[ 0.41636465  0.52062234 11.3161379 ]	[0.15106219 0.93156444 2.71144448]
2024-08-06 15:19:49.086809	[ 0.27735365  0.16378493 23.17425401]	[ 0.46817876  0.50089991 15.72938745]	[-0.13191905  0.86354375  1.43735088]
2024-08-06 15:19:49.237881	[ 0.12218115 -0.10594705  3.1830832 ]	[ 0.5047574   0.52816538 24.61557895]	[-0.12972439  0.84889804  1.19348216]
2024-08-06 15:19:49.388637	[ 0.09441051 -0.16176385  2.76964172]	[ 0.49964764  0.56694023 20.98066667]	[-0.12805716  0.85379807  7.59497082]
2024-08-06 15:19:49.640919	[-0.04967093 -0.43461484  0.59657133]	[ 0.49964764  0.56694023 20.98066667]	[-0.12908832  0.85255301 14.86300812]
2024-08-06 15:19:49.843379	[-0.05001179 -0.43932312  0.59476886]	[ 0.49964764  0.56694023 20.98066667]	[-0.12907315  0.83546341 20.82598138]
2024-08-06 15:19:50.045934	[-0.05147306 -0.44773309  0.6036591 ]	[ 0.49964764  0.56694023 20.98066667]	[-0.12582302  0.84263891 28.06561592]
2024-08-06 15:19:50.248601	[-0.05137892 -0.45333912  0.60301425]	[ 0.49964764  0.56694023 20.98066667]	[-0.12732392  0.85115421 36.10407262]
2024-08-06 15:19:50.501789	[-0.0509397  -0.45183525  0.60326104]	[ 0.49964764  0.56694023 20.98066667]	[-0.1293156   0.85044647 32.57161134]
2024-08-06 15:19:50.704369	[-0.05063603 -0.45019746  0.60350509]	[ 0.49964764  0.56694023 20.98066667]	[-0.12892037  0.85261556 22.81032613]
2024-08-06 15:19:50.957397	[-0.05019557 -0.45151881  0.60322414]	[ 0.49964764  0.56694023 20.98066667]	[-0.13197046  0.85605252 18.03689114]
2024-08-06 15:19:51.210356	[-0.05235842 -0.44895763  0.6034641 ]	[ 0.49964764  0.56694023 20.98066667]	[-0.13486395  0.86669112 11.80870534]
2024-08-06 15:19:51.362421	[-0.05325401 -0.44426549  0.60468369]	[ 0.49964764  0.56694023 20.98066667]	[-0.13373403  0.87410882 15.00282398]
2024-08-06 15:19:51.615424	[-0.05452461 -0.44728284  0.60401887]	[ 0.49964764  0.56694023 20.98066667]	[-0.13529019  0.86677221 15.45524649]
2024-08-06 15:19:51.869327	[-0.05402627 -0.44975064  0.60329798]	[ 0.49964764  0.56694023 20.98066667]	[-0.13533347  0.86983269 21.69136639]
2024-08-06 15:19:52.072215	[-0.05210958 -0.44452373  0.60483333]	[ 0.49964764  0.56694023 20.98066667]	[-0.13363644  0.87217314 28.79488248]
2024-08-06 15:19:52.325597	[-0.05091962 -0.44133938  0.60553807]	[ 0.49964764  0.56694023 20.98066667]	[-0.13400985  0.85881268 31.49810723]
2024-08-06 15:19:52.578568	[-0.04987069 -0.44973224  0.60251159]	[ 0.49964764  0.56694023 20.98066667]	[-0.13847146  0.85572037 17.39961009]
2024-08-06 15:19:52.780707	[-0.04944788 -0.44483308  0.60359603]	[ 0.49964764  0.56694023 20.98066667]	[-0.13838179  0.86031159 25.14071752]
2024-08-06 15:19:52.932564	[-0.04927517 -0.44077773  0.60466401]	[ 0.49964764  0.56694023 20.98066667]	[-0.13869494  0.8517709  20.96634058]
2024-08-06 15:19:53.084418	[-0.05101782 -0.44426508  0.60294101]	[ 0.49964764  0.56694023 20.98066667]	[-0.14020615  0.84438735 12.66610925]
2024-08-06 15:19:53.236256	[-0.049633   -0.44953194  0.60099869]	[ 0.49964764  0.56694023 20.98066667]	[-0.13944489  0.8585119  17.61819518]
2024-08-06 15:19:53.488564	[-0.0499149  -0.44082093  0.60372878]	[ 0.49964764  0.56694023 20.98066667]	[-0.13643679  0.85805978 26.50286346]
2024-08-06 15:19:53.640030	[-0.0484294  -0.4428081   0.60270461]	[ 0.49964764  0.56694023 20.98066667]	[-0.1352205   0.85448561 19.33448854]
2024-08-06 15:19:53.841865	[-0.04684021 -0.4425451   0.60274443]	[ 0.49964764  0.56694023 20.98066667]	[-0.1339343   0.86591584 16.11925367]
2024-08-06 15:19:54.043343	[-0.04687811 -0.44845558  0.6006901 ]	[ 0.49964764  0.56694023 20.98066667]	[-0.13168239  0.86787536 17.77921656]
2024-08-06 15:19:54.296287	[-0.04803023 -0.44938963  0.60038777]	[ 0.49964764  0.56694023 20.98066667]	[-0.13080891  0.85429875 15.04530067]
2024-08-06 15:19:54.397623	[-0.04952062 -0.45864727  0.59744538]	[ 0.49964764  0.56694023 20.98066667]	[-0.13203453  0.84390426  4.6162251 ]
2024-08-06 15:19:54.600280	[-0.0488241  -0.39381621  0.66443093]	[ 0.49964764  0.56694023 20.98066667]	[-0.12718441  0.85199169  4.83588321]
2024-08-06 15:19:54.802835	[-0.02653717 -0.22958441  0.69095768]	[-0.51329605  0.56029375  2.93244444]	[-0.12436886  0.82357761  4.64353447]
2024-08-06 15:19:55.005368	[0.00768475 0.01764896 2.14243664]	[-0.37504714  0.6018101   1.84881287]	[-0.12010791  0.78802703  5.00378622]
2024-08-06 15:19:55.157205	[0.02797409 0.17308876 2.64240002]	[-0.29721657  0.64937282  2.17675441]	[-0.11450095  0.75007625  2.71455126]
2024-08-06 15:19:55.359716	[ 0.07758457  0.52709071 15.57665124]	[-0.25503566  0.69493328  2.58359652]	[-0.10535935  0.6970327   2.87105713]
2024-08-06 15:19:55.562258	[ 0.12569712  0.77473054 21.73126389]	[-0.22630371  0.71201027  3.17597923]	[-0.10570002  0.63535742  1.91904156]
2024-08-06 15:19:55.714041	[ 0.13967192  0.91644796 34.62597606]	[-0.132198    0.79443318  5.92407374]	[-0.10185026  0.61831138  2.7339678 ]
2024-08-06 15:19:55.916756	[ 0.13654811  0.90926131 65.535     ]	[-0.10491783  0.86518131 16.90710544]	[-0.09909322  0.63048443  3.89232934]
2024-08-06 15:19:58.598557	[0.08613253 0.79368512 8.355     ]	[-0.10952837  0.78623524  4.88185907]	[-0.1168828   0.65774919  3.90810007]
2024-08-06 15:19:58.850723	[0.06050515 0.74966954 7.50284211]	[-0.11548507  0.76106672  5.13662488]	[-0.11424467  0.67942968  5.16669327]
2024-08-06 15:19:59.052709	[ 0.07736987  0.81993728 24.84824723]	[-0.12870833  0.71892986  5.10540888]	[-0.11531155  0.68128672  6.55306486]
2024-08-06 15:19:59.204355	[ 0.05675682  0.80653091 20.94139924]	[-0.13620586  0.69917991  4.91425382]	[-0.1169584   0.71518141  6.52140382]
2024-08-06 15:19:59.355975	[ 0.0640847   0.82286576 18.1436458 ]	[-0.13242993  0.65937665  6.31034553]	[-0.11917105  0.73434271  6.51433398]
2024-08-06 15:19:59.558039	[ 0.07407833  0.83317184 18.95409966]	[-0.12681108  0.65441165  6.49983163]	[-0.12115183  0.74948449  6.52075932]
2024-08-06 15:19:59.810955	[ 0.10234066  0.85713067 19.50708862]	[-0.11901814  0.65848332  6.52487361]	[-0.12283636  0.75511401  5.57724883]
2024-08-06 15:19:59.962853	[0.10682643 0.80764307 4.6660285 ]	[-0.12220542  0.65571438  6.55816866]	[-0.12275766  0.77449976  5.50525225]
2024-08-06 15:20:00.114636	[0.15111999 0.82657912 4.03598728]	[-0.12477365  0.66838912  6.60738829]	[-0.12373085  0.77164895  5.43748117]
2024-08-06 15:20:00.316857	[0.16819749 0.80361498 4.01196344]	[-0.12350905  0.68162208  6.62843222]	[-0.12748678  0.76305368  5.32790232]
2024-08-06 15:20:00.519304	[0.16501137 0.79165633 2.79093207]	[-0.12868945  0.69850177  6.59308544]	[-0.12774521  0.75550964  5.17528892]
2024-08-06 15:20:00.671205	[0.16153403 0.80313515 3.23637416]	[-0.1341152   0.71721735  6.58538917]	[-0.12714927  0.74780717  6.61565217]
2024-08-06 15:20:00.873632	[0.16281134 0.81095092 3.349291  ]	[-0.13222149  0.70860106  6.57364924]	[-0.12655137  0.75183325  6.60727479]
2024-08-06 15:20:01.025476	[0.15932615 0.80778254 3.15465639]	[-0.13350083  0.70452967  6.53914525]	[-0.12360092  0.75795214  6.58782889]
2024-08-06 15:20:01.177376	[0.15378568 0.803898   3.42528693]	[-0.1339181   0.69715425  6.49722932]	[-0.12306526  0.76307701  6.55132226]
2024-08-06 15:20:01.328976	[0.1573642  0.80508434 3.77114084]	[-0.13113852  0.69777436  6.50695587]	[-0.12326016  0.76993949  6.52627408]
2024-08-06 15:20:01.480955	[0.15310018 0.79976717 3.48098203]	[-0.1183661   0.70093245  6.4769781 ]	[-0.12619506  0.76540626  6.47168672]
2024-08-06 15:20:01.632768	[0.14819975 0.78569365 3.10449531]	[-0.10449979  0.70908098  6.43337983]	[-0.13132158  0.75853053  6.4060316 ]
2024-08-06 15:20:01.834967	[0.15198624 0.7602027  3.74341132]	[-0.08629635  0.71863748  6.43256421]	[-0.13827958  0.75490569  6.36286972]
2024-08-06 15:20:01.986808	[ 0.1502727   0.74589468 13.4421913 ]	[-0.07005655  0.73538825  6.44845207]	[-0.1437834   0.7541907   5.72488096]
2024-08-06 15:20:02.239581	[ 0.14785875  0.73631213 25.11938893]	[-0.04752989  0.73204652  6.49191014]	[-0.14819927  0.76419485  4.72807023]
2024-08-06 15:20:02.441977	[ 0.14848193  0.72535053 38.12634087]	[-0.05986459  0.73919778  5.88637279]	[-0.14725163  0.76008233  4.59693558]
2024-08-06 15:20:02.593905	[ 0.15631619  0.73901825 41.97397839]	[-0.07271139  0.75136806  5.82555652]	[-0.14603845  0.76352685  4.41403923]
2024-08-06 15:20:02.846822	[ 0.15640688  0.77791464 49.71671332]	[-0.08437055  0.76572699  5.77285966]	[-0.14311074  0.76495486  4.23860387]
2024-08-06 15:20:03.048882	[ 0.16625333  0.78021963 47.95912591]	[-0.09989312  0.78446894  5.69468675]	[-0.1386202   0.7470085   5.08418965]
2024-08-06 15:20:03.251026	[ 0.16730893  0.76965217 42.85282889]	[-0.11750391  0.78176159  5.56746975]	[-0.13289597  0.71312256  6.49937481]
2024-08-06 15:20:03.453008	[ 0.17136848  0.7755084  36.90647814]	[-0.10708765  0.7718974   6.51661593]	[-0.12928823  0.70911989  6.49349887]
2024-08-06 15:20:03.705931	[ 0.17018506  0.7845374  39.73111625]	[-0.10630047  0.74892447  6.51708471]	[-0.12455146  0.70428805  6.51708471]
2024-08-06 15:20:03.908338	[ 0.15894806  0.75208505 36.10112925]	[-0.11566258  0.71869707  6.48537428]	[-0.12276887  0.70210554  6.4876173 ]
2024-08-06 15:20:04.160708	[ 0.14134107  0.77020183 23.22851717]	[-0.12000971  0.68476715  6.45333008]	[-0.12030854  0.70262792  6.46714425]
2024-08-06 15:20:04.363174	[ 0.1444797   0.80596857 15.91885044]	[-0.11364786  0.6989873   6.44595311]	[-0.11841367  0.72683782  6.46130219]
2024-08-06 15:20:04.515153	[0.13555576 0.83064129 4.34369004]	[-0.12346566  0.68652633  6.43939735]	[-0.11736022  0.74099895  6.45645188]
2024-08-06 15:20:04.768312	[0.12860041 0.85653125 3.49839783]	[-0.13064685  0.69523447  6.4374028 ]	[-0.11733002  0.74808993  6.46660609]
2024-08-06 15:20:04.970890	[0.12385527 0.85721849 5.19848712]	[-0.11983415  0.70846546  6.45126983]	[-0.11570537  0.73503562  6.47991935]
2024-08-06 15:20:05.224195	[ 0.1439097   0.89141501 19.52554512]	[-0.10614001  0.72825426  5.5532669 ]	[-0.11409512  0.73093105  6.52309113]
2024-08-06 15:20:05.629238	[ 0.15022749  0.86138622 16.05959793]	[-0.09635386  0.7667582   4.26821074]	[-0.11463139  0.70227264  6.53780391]
2024-08-06 15:20:05.831237	[ 0.14929668  0.89176803 32.61107208]	[-0.08676296  0.77180643  4.02494742]	[-0.11235965  0.70771256  6.52935269]
2024-08-06 15:20:06.286635	[ 0.1573803   0.86560992 29.17642105]	[-0.0782859   0.78206771  5.00721512]	[-0.11445793  0.76289043  5.7036045 ]
2024-08-06 15:20:06.538519	[ 0.1550461   0.88739506 23.07300211]	[-0.08514918  0.78767638  5.69414821]	[-0.11638631  0.75335183  5.62291719]
2024-08-06 15:20:06.740152	[ 0.1431969   0.96457086 42.47456751]	[-0.08514918  0.78767638  5.69414821]	[-0.11638631  0.75335183  5.62291719]
2024-08-06 15:20:06.991864	[ 0.14089399  0.95354726 25.69426978]	[-0.093285    0.74966431  6.41643904]	[-0.12122068  0.73400929  5.40030954]
2024-08-06 15:20:07.545571	[ 0.13657088  0.95533943 37.56336842]	[-0.11067877  0.74488002  5.44360504]	[-0.12381614  0.65979913  5.76158253]
2024-08-06 15:20:07.747235	[0.13304783 0.87962311 5.49152092]	[-0.11489484  0.74542564  4.42642522]	[-0.12530088  0.64545104  5.70378745]
2024-08-06 15:20:07.948924	[ 0.14440217  0.88779197 31.33067251]	[-0.11524494  0.75457188  4.08885671]	[-0.12637984  0.6580321   5.62632768]
2024-08-06 15:20:08.151346	[ 0.14634337  0.82805141 23.89431283]	[-0.1210582   0.75589604  3.81038805]	[-0.12590533  0.68090752  5.37826883]
2024-08-06 15:20:08.505493	[ 0.14134929  0.83075105 19.89643587]	[-0.11848532  0.72904205  5.47901828]	[-0.11699535  0.69303339  7.23509074]
2024-08-06 15:20:08.758377	[ 0.15204952  0.83981648 22.04349289]	[-0.11801717  0.71254332  6.91857171]	[-0.11222451  0.69032687  6.71173297]
2024-08-06 15:20:08.960298	[ 0.16487958  0.82497426 17.17485478]	[-0.12449747  0.71675642  6.417385  ]	[-0.10993529  0.67258216  6.72753519]
2024-08-06 15:20:09.213429	[ 0.18194791  0.86435113 29.86132461]	[-0.12682699  0.71183924  5.49865718]	[-0.11231906  0.67812806  7.01256658]
2024-08-06 15:20:09.466444	[ 0.19099717  0.84789271 32.13731702]	[-0.14124839  0.71601256  4.48127753]	[-0.11752372  0.69035634  7.0964963 ]
2024-08-06 15:20:09.719227	[ 0.21714205  0.84233617 35.8188865 ]	[-0.16275115  0.7055036   2.10436365]	[-0.12159329  0.68913666  5.57614881]
2024-08-06 15:20:09.921740	[ 0.23600036  0.82565612 49.29866975]	[-0.17039686  0.6830239   1.03139074]	[-0.12606695  0.73898334  6.50385268]
2024-08-06 15:20:10.124277	[ 0.23594393  0.77037494 37.55249079]	[-0.16924397  0.66630427  1.96340968]	[-0.13096954  0.75776916  6.48226417]
2024-08-06 15:20:10.326837	[ 0.24180948  0.76677375 26.22272201]	[-0.17094264  0.65887496  2.68062506]	[-0.13181501  0.7693775   6.45474719]
2024-08-06 15:20:10.580087	[ 0.24056316  0.75091824 18.20097761]	[-0.17334227  0.65063812  3.48714339]	[-0.13013611  0.76765879  6.41309206]
2024-08-06 15:20:10.832625	[ 0.23959691  0.73057916 19.80434077]	[-0.1687984   0.64862661  4.69210542]	[-0.12517345  0.76626595  6.44489744]
2024-08-06 15:20:11.085491	[0.23496924 0.7256971  5.36927341]	[-0.17410804  0.68702266  4.59606628]	[-0.12031025  0.7771075   6.47763769]
2024-08-06 15:20:11.288042	[0.22961358 0.71541589 6.0998038 ]	[-0.17430026  0.70662211  4.31770536]	[-0.1160675   0.78779678  6.49764983]
2024-08-06 15:20:11.540872	[0.22450093 0.70610276 7.06641826]	[-0.16377203  0.71951555  4.65655103]	[-0.11401214  0.78648695  6.50782814]
2024-08-06 15:20:11.743332	[0.22446126 0.71807666 7.16962902]	[-0.16100126  0.72014475  4.96973976]	[-0.10891353  0.7908232   6.54924466]
2024-08-06 15:20:11.945672	[0.22290864 0.71051294 6.77285629]	[-0.15425736  0.71973638  4.86006445]	[-0.11104087  0.76978256  6.52688862]
2024-08-06 15:20:12.148312	[0.22404323 0.71343507 6.16776626]	[-0.13964628  0.66783936  5.96113137]	[-0.11504896  0.74818693  6.51814586]
2024-08-06 15:20:12.401570	[0.23393377 0.72602062 6.47988054]	[-0.14978781  0.67368436  5.14375356]	[-0.11842619  0.74487213  5.76048783]
2024-08-06 15:20:12.604236	[0.23499538 0.749669   8.17281151]	[-0.16960983  0.66607726  4.05988489]	[-0.11377318  0.74410638  5.71431638]
2024-08-06 15:20:12.858103	[0.22788567 0.77681251 8.3712799 ]	[-0.17286277  0.68811759  2.92399287]	[-0.11221132  0.72805075  5.6341713 ]
2024-08-06 15:20:13.111513	[0.22365831 0.80617318 7.75088064]	[-0.19278934  0.68687089  1.58857383]	[-0.11493609  0.73406137  5.53518783]
2024-08-06 15:20:13.314243	[0.22014981 0.81938934 8.69630527]	[-0.19021295  0.73250073  0.72609266]	[-0.1129065   0.73706991  5.40283588]
2024-08-06 15:20:13.567509	[ 0.18958167  0.84318721 12.66328643]	[-0.1719315   0.73882482  1.69982022]	[-0.10780884  0.70855345  6.59186315]
2024-08-06 15:20:13.719645	[ 0.17546936  0.82791271 11.09713987]	[-0.16111627  0.76679765  2.02091493]	[-0.10859503  0.6862219   6.5853931 ]
2024-08-06 15:20:13.922170	[ 0.17224135  0.82416926 12.92335547]	[-0.15222338  0.7740548   2.59675359]	[-0.10668187  0.69549961  6.57379803]
2024-08-06 15:20:14.124856	[ 0.16654727  0.85933732 19.66547368]	[-0.11439207  0.85915401  3.7005731 ]	[-0.10244878  0.69245284  6.5799799 ]
2024-08-06 15:20:14.377976	[ 0.14236058  0.87233974 23.26456923]	[-0.1055699   0.80688579  4.69854797]	[-0.09756775  0.69299634  6.62387392]
2024-08-06 15:20:14.580543	[0.14595739 0.76301837 6.771     ]	[-0.12290833  0.83410581  1.773     ]	[-0.0974987   0.70125377  6.63333845]
2024-08-06 15:20:16.604500	[0.13593035 0.9448305  3.21044444]	[-0.09151236  0.80074102  6.74297353]	[-0.09421148  0.71325259  7.76232446]
2024-08-06 15:20:17.211910	[ 0.13764521  0.86605518 23.44615584]	[-0.11339264  0.79124344  5.69689295]	[-0.09940762  0.67823112  5.71877384]
2024-08-06 15:20:17.515615	[ 0.14335929  0.82596267 27.1359209 ]	[-0.12336952  0.76845913  5.63716075]	[-0.10401241  0.66243832  6.53789722]
